seed,num_colloc,num_layers,neurons_per_layer,num_trainable_params,err_l2,err_inf,loss_train,loss_test
4,20,4,10,361,0.13534202480100074,0.1664083302021024,0.0037707442,0.049373016
0,40,4,10,361,0.012715068442780168,0.015250892107686598,0.0029175803,0.02790782
1,40,4,10,361,0.005362656495539456,0.006933415738897123,0.0008211583,0.0020386665
2,40,4,10,361,0.6690166853195635,1.489713907241821,3.9625356,6.6649766
3,40,4,10,361,0.007772905297419198,0.01236498355865503,0.0021855116,0.0028498345
4,40,4,10,361,0.012013489966994285,0.01392393614421028,0.0023393591,0.011829861
0,80,4,10,361,0.002517213343435674,0.003393278028281599,0.0012820829,0.0016259518
1,80,4,10,361,0.0036142667810993363,0.0052814036607744756,0.0007021504,0.00069681904
2,80,4,10,361,0.000996460758357111,0.0018994775488428428,0.0030635323,0.006308502
3,80,4,10,361,0.003558860393279623,0.005052283469907076,0.0005582498,0.0007127696
4,80,4,10,361,0.002639917072018558,0.003214716911315673,0.0009987372,0.0016578056
0,160,4,10,361,0.0015545805980496973,0.001924651215592238,0.002101562,0.0015793118
1,160,4,10,361,0.0025757170405262013,0.0030685401450837313,0.0007957012,0.00092326925
2,160,4,10,361,0.0016071236658140927,0.0021799206733701163,0.0012775736,0.0013293133
3,160,4,10,361,0.002406027046673208,0.0034202365934279944,0.001100254,0.0011497721
4,160,4,10,361,0.0002684771974640473,0.0003999652861634423,0.0001120376,0.0001193076
0,320,4,10,361,0.0005283063093704726,0.0008025643479392386,0.0013700576,0.0011753854
1,320,4,10,361,0.002649796269373265,0.00345302566326805,0.0028324442,0.0023457431
2,320,4,10,361,0.0004968672117142415,0.001362442970275879,0.0024411387,0.0024263111
3,320,4,10,361,0.0011636934622145292,0.0014675412280646949,0.00034073045,0.00030224948
4,320,4,10,361,0.0032583678528642873,0.00340497493743872,0.001091346,0.0008984201
0,640,4,10,361,0.001127539242756869,0.0015580515757569746,0.00078446267,0.00064704596
1,640,4,10,361,0.0003938122302180599,0.0007420182228088379,0.0025093148,0.0021158797
2,640,4,10,361,0.001298563182294225,0.0015851259231564933,0.00469644,0.0041519217
3,640,4,10,361,9.285695691352145e-05,0.00017069556380550077,4.722017e-05,4.2017597e-05
4,640,4,10,361,0.0036709215602137527,0.004193276166915649,0.00090986973,0.0007510558
0,10,4,20,1321,0.6078338251868186,0.6635210710189502,0.00014276116,62.349873
1,10,4,20,1321,0.2861763022246129,0.4852512681922603,4.8672604e-07,83.5669
2,10,4,20,1321,0.7897166907661789,1.1397650595036106,2.6726996e-06,50.915394
3,10,4,20,1321,1.435528260778135,2.043261051177978,6.276335e-05,50.379757
4,10,4,20,1321,0.5274063325702535,0.7258457791929105,0.00088547403,10.521557
0,20,4,20,1321,0.028190668867004397,0.031120970003462478,0.00042722348,0.11434293
1,20,4,20,1321,0.6019034409503874,0.8957519531249998,0.0009628099,12.892604
2,20,4,20,1321,0.6835225293217135,1.1068866252899168,9.582408e-05,12.060904
3,20,4,20,1321,0.1764996267430525,0.26108168851540214,0.00027870145,0.777187
4,20,4,20,1321,0.317614838820851,0.38436730321529605,0.0011168554,5.7604647
0,40,4,20,1321,0.024970699397724824,0.02899192273616766,0.004430535,0.004183175
1,40,4,20,1321,0.0010290562462771287,0.0012309304792120076,5.2649582e-05,0.00018199917
2,40,4,20,1321,0.9052289132335837,1.4880328675873502,0.0014246153,25.238747
3,40,4,20,1321,0.00029178397934773344,0.0005830526351928711,0.00016679941,0.00020979729
4,40,4,20,1321,0.006849487301027605,0.00809040415363721,0.00022700234,0.004389689
0,80,4,20,1321,0.0018100874449004391,0.0025890131522928184,0.00080185157,0.0006920202
1,80,4,20,1321,0.0015444034225420872,0.002298608422279113,0.00044453063,0.00037020136
2,80,4,20,1321,0.002979485129421393,0.004594380727642178,0.0003287753,0.00089472195
3,80,4,20,1321,0.0006074569162586996,0.0010891719398090638,0.0003398682,0.0006620838
4,80,4,20,1321,0.00028010038482249053,0.0003883901429804215,0.0003667203,0.0007605202
0,160,4,20,1321,0.0005309123554277962,0.0006544982461350601,0.00030086355,0.0002529632
1,160,4,20,1321,0.0007905669242250905,0.0012211227031645976,0.0003567368,0.00020960114
2,160,4,20,1321,0.0004447776657604972,0.0008032921112726132,0.0001975523,0.00029468976
3,160,4,20,1321,4.818551271116293e-05,9.190543691461883e-05,0.00023672453,0.00026657776
4,160,4,20,1321,9.096283401520484e-05,0.00014592868923080093,0.00032985595,0.0004119844
0,320,4,20,1321,0.0004347856302211631,0.000580362729843964,0.00059674034,0.00049424137
1,320,4,20,1321,0.00041944886634561016,0.0006528464846851656,0.0008206386,0.0005326942
2,320,4,20,1321,0.00015225235645741043,0.00028060434849164206,0.00034329787,0.00029635738
3,320,4,20,1321,0.00029025536158735506,0.000493903559330322,0.0005075545,0.0005271876
4,320,4,20,1321,0.00046679888258443586,0.0005827760262203663,0.00042925013,0.00040009766
0,640,4,20,1321,0.00010437833638665626,0.0002157441693975545,0.00050495303,0.00035801754
1,640,4,20,1321,0.00026781877936177153,0.0005595386028292244,0.0009990326,0.0008061147
2,640,4,20,1321,0.0004574354037929869,0.0005630952694253288,0.00011079632,9.0283706e-05
3,640,4,20,1321,0.0002898164838658584,0.0004679092382740002,0.000975503,0.0007671717
4,640,4,20,1321,0.00018464813669086795,0.0002801888050346646,0.00021127966,0.0001644631
