seed,num_colloc,num_layers,neurons_per_layer,num_trainable_params,err_l2,err_inf,loss_train,loss_test
0,80,4,10,361,0.00019475219620569334,0.0002573076862301127,5.3672797e-05,5.084001e-05
1,80,4,10,361,0.0002697666782592054,0.0004056045644061212,3.5700938e-05,3.443278e-05
2,80,4,10,361,0.0004399711599385984,0.0006318248030162676,6.037644e-05,9.715217e-05
3,80,4,10,361,0.0007568837872832214,0.0011044366687639195,3.2774056e-05,6.0553393e-05
4,80,4,10,361,0.00026299142302135185,0.0003460747577983536,5.1086026e-05,0.00010817011
0,160,4,10,361,9.087676374793133e-05,0.00015639039392922882,0.00012277732,9.897978e-05
1,160,4,10,361,0.00020763175741860766,0.00028721243143106157,4.6391106e-05,4.8681533e-05
2,160,4,10,361,0.0001547262821832492,0.00023655152787704914,8.100015e-05,9.4957075e-05
3,160,4,10,361,9.196903404637145e-05,0.00011815821479010946,1.1325029e-05,1.16496285e-05
4,160,4,10,361,0.00012587387167673067,0.00021339207887674028,1.3610184e-05,1.4487794e-05
0,320,4,10,361,8.498864049590837e-05,0.0001352321358267794,6.365552e-05,4.893683e-05
1,320,4,10,361,5.0835631327630626e-05,8.703689679112614e-05,5.0809067e-05,2.9938878e-05
2,320,4,10,361,1.4433380231602186e-05,2.634125249728614e-05,3.595332e-05,3.8769467e-05
3,320,4,10,361,0.00032966586197057243,0.0005346215156616964,3.7957878e-05,3.287247e-05
4,320,4,10,361,0.0001069142572323086,0.00014956024770285126,1.734177e-05,1.6846416e-05
0,640,4,10,361,6.977097066180714e-06,1.5434969852790026e-05,1.1597831e-05,8.089246e-06
1,640,4,10,361,5.846929074533885e-05,9.462268401194684e-05,2.7776887e-05,1.4556982e-05
2,640,4,10,361,4.112977770085857e-05,6.941677709743077e-05,2.0982236e-05,1.9180907e-05
3,640,4,10,361,0.00012148917230179965,0.00019390881061529463,1.1561721e-05,9.454393e-06
4,640,4,10,361,9.4280281509631e-06,2.333894371986389e-05,2.596439e-05,1.6809976e-05
0,10,4,20,1321,0.4962404025535394,0.5637587961584892,0.00036708536,53.01433
1,10,4,20,1321,0.34141045315692486,0.4912835458307704,0.0092299795,10.680664
2,10,4,20,1321,0.45241162671641333,0.6893683174483554,0.024952197,4.625637
3,10,4,20,1321,0.4547614770291897,0.625857142291454,4.133658e-05,11.230366
4,10,4,20,1321,0.03623501461375056,0.062124144285917525,0.014010489,0.30959055
0,20,4,20,1321,0.002209745066479039,0.0025450071507662764,0.00014721145,0.0024704167
1,20,4,20,1321,0.028085217993914054,0.05860584046652203,4.616703e-05,0.518885
2,20,4,20,1321,0.09808525492262553,0.18029281497001673,0.0029047169,1.201701
3,20,4,20,1321,0.022548718436112385,0.033142293089670094,2.0543164e-05,0.032357823
4,20,4,20,1321,0.006073790258379016,0.008935745805502182,0.00011487577,0.0015157756
0,40,4,20,1321,0.0013406984052476438,0.0017500370705366974,7.463753e-05,0.00012106189
1,40,4,20,1321,0.0002969379890837922,0.0004039339711524037,2.9557474e-05,0.00010913707
2,40,4,20,1321,0.0036998102232791187,0.005186147416213149,0.000760369,0.0056000077
3,40,4,20,1321,0.00010432016735604743,0.00014353028197922058,1.0124086e-05,1.569421e-05
4,40,4,20,1321,0.00027521525746284134,0.00037593034099681066,3.5472458e-05,0.00017978482
0,80,4,20,1321,0.0002668783478514774,0.00039779160815226616,4.884022e-05,3.301179e-05
1,80,4,20,1321,0.00024087197411886774,0.0003335551767689182,4.3644046e-05,6.0887505e-05
2,80,4,20,1321,0.0009637192551163552,0.0013888627290728158,3.519734e-05,7.5991906e-05
3,80,4,20,1321,7.444869535075841e-05,0.00011921856591808055,2.3227814e-05,2.8531973e-05
4,80,4,20,1321,0.00021255083230796006,0.00029058990544078567,5.006683e-05,6.727426e-05
0,160,4,20,1321,9.870948829639585e-05,0.00016952563460131964,4.367605e-05,3.2853666e-05
1,160,4,20,1321,0.0001834690726030577,0.0003035599268443323,0.00010002278,7.2026436e-05
2,160,4,20,1321,6.0318189716165935e-05,7.905993650073745e-05,5.8110086e-06,5.607246e-06
3,160,4,20,1321,0.00014139863862202556,0.00017136288298280622,1.3610598e-05,2.2602673e-05
4,160,4,20,1321,7.926132963502244e-05,9.702919343779204e-05,3.7777627e-05,2.8538643e-05
0,320,4,20,1321,0.00012329909036564162,0.00018605361810541954,6.385127e-05,3.894458e-05
1,320,4,20,1321,4.803725635814374e-05,8.426963236365936e-05,9.862441e-05,5.6135374e-05
2,320,4,20,1321,6.677879527885364e-05,0.0001587146288752339,0.00018283281,0.00016707009
3,320,4,20,1321,5.236613631236642e-05,6.877907029539942e-05,1.2599626e-05,1.7472103e-05
4,320,4,20,1321,5.290578910409981e-05,9.188238570804336e-05,4.12127e-05,3.129932e-05
0,640,4,20,1321,2.253424696382572e-05,3.9420479041818446e-05,7.425833e-05,4.466764e-05
1,640,4,20,1321,0.00012058023830980081,0.0001578727751216924,5.6530596e-05,3.3894492e-05
2,640,4,20,1321,0.000110709751895437,0.00021705846277650376,2.9055162e-05,2.6325166e-05
3,640,4,20,1321,0.00038476006081375924,0.0006146281589042638,5.3634692e-05,3.9575672e-05
4,640,4,20,1321,3.300290226604196e-05,7.609048668881426e-05,4.8789647e-05,3.102678e-05
